,Assortativity,Average clustering coefficient,Average shortest path length,Average square clustering,Degree (min),Degree (max),Degree (avg),Degree (std),Degree (med),Density,Edge betweenness centrality (min),Edge betweenness centrality (max),Edge betweenness centrality (avg),Edge betweenness centrality (std),Edge betweenness centrality (med),Eccentricity (min),Eccentricity (max),Eccentricity (avg),Eccentricity (std),Eccentricity (med),Fraction of nodes in the barycenter,Fraction of nodes in the center,Fraction of nodes in the periphery,Global efficiency,Local efficiency (min),Local efficiency (max),Local efficiency (avg),Local efficiency (std),Local efficiency (med),Modularity,Node betweenness centrality (min),Node betweenness centrality (max),Node betweenness centrality (avg),Node betweenness centrality (std),Node betweenness centrality (med),Node strength (min),Node strength (max),Node strength (avg),Node strength (std),Node strength (med),Rich club coefficient (min),Rich club coefficient (max),Rich club coefficient (avg),Rich club coefficient (std),Rich club coefficient (med),Transitivity
signf_corr_before_Glut_Week_6_2022_09_29_10_15_00_Fluo9062_CS2A1S1_stack_CTL_ts,1.0,0.627397223093172,0.2224561913141051,0.46776550703138364,0.0,0.3006569399140829,0.22445511133753687,0.32676134385053374,0.12211160729586107,0.22438704106227572,0.12544503129890452,0.16814537351502046,0.06309444592891403,0.15546847826728383,0.014914198689338739,0.16341787438233982,0.1460145908292851,0.17514388093102642,0.15033838759104506,0.17593234539658967,0.1515169902912622,0.1515169902912622,0.2669188136608748,0.46678931545218916,0.0,0.7160475104592288,0.6590380837111518,0.18133165766173243,0.5835717146965247,0.9500517784755733,0.0,0.23374966972044264,0.193352844153266,0.26108604338605745,0.26653333988359196,0.0,0.4279309277830362,0.3104580322211036,0.448022524982734,0.15457825128978303,0.0,0.9063231850117096,0.41856921870890795,0.5688942987546247,0.2616846495659055,0.8256046833732898
signf_corr_before_Glut_Week_6_2022_09_28_14_27_09_Fluo5439_CS4A1S1_stack_CTL_ts,0.7980547802567881,0.13259341391526303,0.19285440490584416,0.03763971763396162,0.0,0.14026896095992175,0.014711764252940157,0.03982529113900418,0.005514536342905607,0.014732204396381898,0.11688607583400547,0.030932568754334457,0.20207764636211356,0.14923061055033077,0.23258317967181505,0.16269260234553348,0.1797912247599068,0.18211434740927632,0.1993640313760729,0.1807168147958648,0.13533867617248546,0.13533867617248546,0.0584656593890725,0.09089895260558678,0.0,0.8983775087191908,0.2721391819080634,0.7314372122810977,0.291983570867584,0.5353910749070745,0.0,0.0700793950713144,0.211056007785673,0.11636534257519711,0.5123353620449794,0.0,0.3125663697800706,0.04889771025944967,0.15177664325924353,0.013692498138071395,0.10219447732898822,1.0,0.7342401205148221,0.8880711825966351,0.5818104323091703,0.22160528309660554
signf_corr_before_Glut_Week_6_2022_08_25_13_20_30_Fluo9001_CS1A1S1_stack_CTL_ts,0.6655873956844117,0.764561414680584,0.4452723856300742,0.7645134885577727,0.0,0.7548906899275931,0.7013451439628754,0.8428215422139904,0.6919455657433742,0.7022946587622673,0.0,0.4982825437383403,0.0907736488458295,0.2958855717173307,0.015511071950221125,0.48222642846771424,0.47343698480527563,0.5480264632133461,0.6374736603090702,0.5768223650624252,0.6326794795588138,0.6326794795588138,0.2733145025535678,0.9420428185575067,0.0,0.14748618712688,0.8398011347379661,0.27652949274484095,0.9218405024736507,0.572973467478691,0.0,0.4211168383800529,0.3691226474102136,0.608774167031559,0.2013923143263234,0.0,0.29462852677066165,0.3920445884644459,0.4062132970764849,0.40525100275596826,0.6877310156964802,1.0,0.4671718677669313,0.3491251739707708,0.30311113289073666,0.9149486394572518
signf_corr_before_Glut_Test2_Week_2_2022_09_08_13_56_30_Fluo5439_CS2A1S1_stack_CTL_ts,0.5241414026628914,0.0,0.030450169839974284,0.023951556689080278,0.0,0.34472695736043396,0.0,0.03628166701811597,0.0,0.0,0.06817034214065133,0.005254143563394431,0.11227958041089074,0.074137355581908,0.14410850294857397,0.02874132311472699,0.04666216762570646,0.03115036972690141,0.07061626007756842,0.024178713846623207,0.029017557539771366,0.029017557539771366,0.16108047811405043,0.08473095922918716,0.0,0.8437263167899465,0.411838453373893,1.0000000000000002,0.6943453133381565,0.3283381808627288,0.0,0.056662135324328164,0.08848278797407969,0.056921963816518775,0.3332921765632191,0.0,0.5687621305813221,0.043435910658030014,0.17082945325474205,0.013112996267813138,0.09359331607542633,1.0,0.9327354770142693,0.7749387528130781,0.7884578266743871,0.07238190397933897
signf_corr_before_Glut_Week_6_2022_08_26_16_11_43_Fluo9001_CS4A1S1_stack_CTL_ts,0.04648580977845945,0.8939113144747236,0.3943708988994835,0.9224122889256416,0.0,0.9744943062385814,0.6279234214063278,0.9025298575434229,0.44084717441806703,0.6284606553431851,0.0,1.0000000000000002,0.06515025923158288,0.4608083398548158,0.011367783048254494,0.367304337589208,0.34605930237944404,0.368558356682818,0.27908004109346374,0.3806867547822984,0.5188712139409108,0.5188712139409108,0.5843093412239624,0.839102779666149,0.0,0.4026901372972578,0.8034503299796842,0.47923236348876075,0.9828298094585968,0.5644702777940753,0.0,0.9999999999999999,0.28159822741824014,1.0,0.0,0.0,0.46972703876902444,0.43691000753707276,0.5406533870206095,0.3132058081489891,0.6742750731577547,1.0,0.4586224200338783,0.18516330975130313,0.37898922430314597,0.7376241880664799
signf_corr_before_Glut_Week_6_2022_09_28_17_15_24_Fluo9062_CS1A1S1_stack_CTL_ts,0.4218927009036757,0.30678348649968545,0.3431116087524422,0.24287476117155316,0.0,1.0,0.18889221323729788,0.46647716380549614,0.059588592535298635,0.18906964369382398,0.375756244048927,0.029354416528631695,0.16218026096750346,0.14889128058567241,0.15649876979506902,0.3008900918397659,0.2848302730946465,0.3087538037451807,0.3878479029024811,0.3171633594907082,0.491831915132886,0.491831915132886,0.21246902984470392,0.38945861868797205,0.0,0.7443986873368367,0.35126276303645776,0.7529125129543186,0.5639558689797344,0.10040737579856751,0.0,0.3054863612623541,0.2817476965757557,0.2748307057477318,0.44174644900153837,0.0,0.5798379090029712,0.1266162398208198,0.3117280361093109,0.031762495608359836,0.30447710582924475,1.0,1.0,0.64748728704954,0.8486286234238917,0.42009853254815976
signf_corr_before_Glut_Week_6_2022_08_25_16_02_49_Fluo9001_CS2A1S1_stack_CTL_ts,0.47091405463153485,0.9999999999999999,0.2247776866381585,1.0,0.0,0.9899618380916198,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,0.0,0.4146316575836575,0.007447706439192393,0.17448226828679886,0.004688750134288074,0.17204547593551353,0.17245444849809707,0.20340236863817143,0.15097133660165774,0.21199609764218055,0.29180338960116375,0.29180338960116375,0.3881249177980096,0.9944821627545652,0.0,0.020687612312619397,0.8836812167046864,0.2759832902457966,0.9201743284642561,0.5731180748763705,0.0,0.6414060498424405,0.16388887726390192,0.5602180376606308,0.03777685021973563,0.0,0.7761606224295349,0.9999999999999999,0.8970078200491424,1.0,1.0,1.0,0.5262032293360568,0.3818088830459616,0.31027275706063073,1.0
signf_corr_before_Glut_Test2_Week_2_2022_09_09_12_00_47_Fluo5439_CS3A1S1_stack_CTL_ts,0.7987032505883187,0.09543047493414958,0.1008220074051911,0.0314315101042521,0.0,0.1416045434092595,0.012632921186293097,0.020942729005756333,0.009540921881110567,0.012636201132394678,0.07809593399400222,0.0187781408818423,0.14537650138901068,0.0927163446811441,0.19033384287544103,0.11054700271358572,0.10654056879733606,0.09839055544078931,0.10731268725926492,0.09641834231800137,0.05318513983353035,0.05318513983353035,0.022975725476318376,0.22249571327477669,0.0,0.7227887485551743,0.3651626972032245,0.6879955331050345,0.4718860738173376,0.49637908721598545,0.0,0.018677897887789827,0.13190900322808294,0.04702125504469741,0.46479195642656007,0.0,0.34848857182550197,0.05798895584971275,0.15036762575998894,0.02522227707148503,0.09254607702268815,1.0,0.792145557593964,0.9016932547306905,0.7088516501599962,0.16873593664985798
signf_corr_before_Glut_Week_6_2022_09_29_13_14_23_Fluo9062_CS3A1S1_stack_CTL_ts,0.23883970091840753,0.28280430150216573,0.3751834535837467,0.17692319776176868,0.0,0.6997884254827906,0.12706497928555854,0.24006425495317557,0.06785115569054746,0.1272422313981614,0.37172129959713646,0.07509564044747985,0.24513422927690434,0.18581424477111325,0.3255241629199449,0.26255829624537574,0.24946254923201552,0.2979981881259377,0.24022897038583169,0.290409010544739,0.4874949666681581,0.4874949666681581,0.21059548889619054,0.44700633044339244,0.0,0.8057209854960612,0.4608060559226712,0.5759198711631113,0.515903763800805,0.53143599008537,0.0,0.4727337287950782,0.3068955357101196,0.3224727317174634,0.44140416183998427,0.0,0.40234810154337086,0.07048054039868334,0.144643725434674,0.0397339332507875,0.22122499744823698,1.0,0.7446406219648383,0.8344649756124013,0.42778292810789886,0.07967921765595132
signf_corr_before_Glut_Test2_Week_2_2022_09_09_15_14_47_Fluo5439_CS4A1S1_stack_CTL_ts,0.7365203933632827,0.0958265200934062,0.029363850583341233,0.0482505280782744,0.0,0.184271825064464,0.01396312884098333,0.02576493991189624,0.011669138302577244,0.01394879777716912,0.05714470301507314,0.0,0.0927322237095182,0.048862402620646256,0.13044076824402143,0.029117014436162825,0.04337720288698102,0.03240737588924528,0.04705299632326261,0.03040758440333155,0.0,0.0,0.0,0.29258232803763295,0.0,0.7222920132471171,0.48871378637102425,0.6136661712174734,0.5907826151603532,0.40092982571502045,0.0,0.0,0.06394855433021149,0.009946137650189577,0.36342493771283496,0.0,0.4646434730369482,0.07682873076010263,0.19239573793538026,0.03262505744755251,0.0939662117933855,1.0,0.8010499644036626,0.8832730769273199,0.7182326092816148,0.1316472780037663
signf_corr_before_Glut_Test2_Week_2_2022_09_08_11_02_00_Fluo5439_CS1A1S1_stack_CTL_ts,0.6559104566786139,0.03176610551831216,0.005077725032619412,0.027481177149896063,0.0,0.2877151765192329,0.05050352151498806,0.09442005559806482,0.029220073297633972,0.050466786476386555,0.06754600322312222,0.012947682239946405,0.07161915138709637,0.03523828241680156,0.10696517110599273,0.0312007922927853,0.057809498242478274,0.03174495905654107,0.042798538474973405,0.0268912559485035,0.02744022700377924,0.02744022700377924,0.1597176796521567,0.4742154911921217,0.0,0.8942162964389899,0.6829477057287872,0.6517907660385414,0.8602059962979625,0.2701010233997081,0.0,0.0013853291822579494,0.05163889847726841,0.0,0.3539577860687224,0.0,0.4522662804827333,0.09638934809357574,0.21250079761762838,0.04653230850833624,0.12223838452593663,1.0,0.7872172057536362,0.8860647243063023,0.6377212400378391,0.11082189012814836
signf_corr_before_Glut_Test2_Week_2_2022_08_03_14_01_11_Fluo9001_CS1A1S1_stack_CTL_ts,0.8709309413371609,0.25086270593673166,0.19631952895731397,0.12586655626419785,0.0,0.07642857339004883,0.10275366153966654,0.03601666653354374,0.09357350161284197,0.10277982430371418,0.1543604371269016,0.010486338602353332,0.13885757486508435,0.09159062964776347,0.18806907754133442,0.17067171733818645,0.1379921320473297,0.16007936085048527,0.11665801621518053,0.16651430485714933,0.20243643889552593,0.20243643889552593,0.3109127291116527,0.49464322902233704,0.0,0.32228137907553434,0.7036123567816712,0.15303104997240935,0.5624305879532421,0.8631344844114264,0.0,0.02705135510235257,0.18309685909937287,0.07124168208583435,0.5598132271892222,0.0,0.12400087284552205,0.10974556814113975,0.0798246081372494,0.09520588785735806,0.16807193420909416,1.0,0.4388985709124462,0.9999999999999999,0.11315334370715696,0.26947504321072546
signf_corr_before_Glut_Week_6_2022_08_26_12_27_05_Fluo9001_CS3A1S1_stack_CTL_ts,0.6177547808084619,0.15385838333253,0.9999999999999999,0.08393685140193857,0.0,0.16308070919461054,0.08333974074554416,0.13876105923935683,0.03911241847666594,0.0837038801292696,0.8869640387275242,0.3458076391867624,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0000000000000002,1.0,1.0,0.9236192241066752,0.9236192241066752,0.3989990776398519,0.06327395027151672,0.0,0.5834922616311826,0.1480701501259709,0.8940862593345995,0.2589197664265299,0.6788789597543212,0.0,0.30530494728700797,0.9999999999999998,0.7169231505544169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029167553757717624,0.17713390510522808,0.19566775572492556,0.19268599159408983,0.29531735820417027
signf_corr_before_Glut_Week_6_2022_09_27_10_45_55_Fluo5439_CS1A1S1_stack_CTL_ts,0.6493937091396853,0.06090378281268749,0.15870434707968778,0.0,0.0,0.19223059610964505,0.005455685025147053,0.00931548393880785,0.004031231406580335,0.0054772626264332075,0.10336476466795616,0.0422146901771275,0.20361052017959938,0.13400748474318203,0.2820456394232452,0.1298609901813886,0.14503646173513665,0.1427286125785577,0.1280530295531785,0.14112979784255622,0.10851949125033206,0.10851949125033206,0.22976938668842348,0.13368397102292495,0.0,0.7634072332602511,0.2228298123306185,0.7222786073072143,0.3057495266102861,0.5162752781835069,0.0,0.056723988112098556,0.18393367050619178,0.08814773728253876,0.4595166043461077,0.0,0.35953576318670744,0.03801840309834441,0.11535336748292638,0.013959151615363843,0.08945237279366806,1.0,0.7973929148192,0.9235357358874406,0.7354494095531401,0.07475772378627987
signf_corr_before_Glut_Test2_Week_2_2022_08_05_14_40_47_Fluo9001_CS3A1S1_stack_CTL_ts,0.8103016618709293,0.2800899707338861,0.5275905534797726,0.16150394742451207,0.0,0.10087388416117987,0.07878484851650912,0.06415939054594916,0.057709522057170504,0.07891884047513506,0.2957364877328906,0.24612436203019222,0.40159954837345613,0.4632105873749503,0.38379383655498,0.42414513957492406,0.3841431355799215,0.43353793815303154,0.4489040323612588,0.42866474824712253,0.4009120027140562,0.4009120027140562,0.1731920634852214,0.21573283914970975,0.0,0.5926056941525029,0.4070778904764485,0.45177697650082416,0.3927342434555099,0.9908822590810271,0.0,0.218584507474695,0.5104427061508272,0.34474358452897647,0.7440574867182707,0.0,0.08229577156195819,0.04864421606799396,0.046999827728473914,0.03737055002443819,0.15055989141499831,1.0,0.22279069630301607,0.47742709016666207,0.16469014909828045,0.42580369933427986
signf_corr_before_Glut_Test2_Week_2_2022_09_08_15_09_18_Fluo9062_CS1A1S1_stack_CTL_ts,0.5091510666165446,0.2618764473400794,0.1825551651977092,0.1120923740402327,0.0,0.3187202153253386,0.07802949230282315,0.14434526659386532,0.048857743663652864,0.07804637292923566,0.16156481866394568,0.036976952218673316,0.13134083610580058,0.08653382036972677,0.19697808628706984,0.16697180479355753,0.16706197775368334,0.1819465146639044,0.24083950937744258,0.1734673975682536,0.21435948888954465,0.21435948888954465,0.0926022717132185,0.3287601262300144,0.0,0.9956662134941552,0.5001585892325493,0.6468388673898327,0.5161851056410636,0.36646542182832853,0.0,0.03794854886416925,0.1598517959666201,0.08331660249202365,0.3938503685717396,0.0,0.389031257766972,0.09992062860651285,0.21335075912760051,0.04952687524478919,0.17150168860722034,1.0,0.6159338383801838,0.7717111520041858,0.44497161922093664,0.08267219421394811
signf_corr_before_Glut_Week_6_2022_09_30_12_02_50_Fluo9062_CS4A1S1_stack_CTL_ts,0.25159012858671437,0.2132791979899472,0.5661902681310729,0.14099224479794903,0.0,0.9885812366881259,0.16051562856618273,0.3298513569630694,0.09730526187757166,0.1609262488087732,0.685837277078153,0.07948710414532553,0.3896194549696518,0.271696654517933,0.5787487125950598,0.4306454570644046,0.46068482349085194,0.4623706058456212,0.38771518217639483,0.4516561308110105,0.7744616661773489,0.7744616661773489,0.8051370417182366,0.5198018182435711,0.0,0.9128688594852457,0.2771309621495648,0.6294158383407857,0.3391723481374509,0.25899430633895015,0.0,0.3220695414995245,0.44134292199201786,0.4016265385765954,0.5494277884501579,0.0,0.37861858720001196,0.05106766442526203,0.11704195156646638,0.03804164799155042,0.25434497798826583,1.0,0.9821654854027497,0.8362538612505553,0.9999999999999999,0.0
